bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-07-19 00:00,Generator,coal_gen__8,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__9,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__10,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__11,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__12,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__19,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__20,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__23,1000.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__24,1000.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__629,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__630,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__864,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__865,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__867,630.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1068,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1069,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1070,1350.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1073,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1074,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1083,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1084,660.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1619,1000.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1620,1000.00,283.36,65350.29
Anhui,2026-07-19 00:00,Generator,coal_gen__1621,660.00,283.36,65350.29
